  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      6.4001E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4001E-03      8.9999E+01      9.0001E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4001E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4001E-03      9.0000E+01      9.0001E+01      1.0000E+00
      6.3998E-03      1.0000E+00      1.0000E+00      1.0001E+00      6.3997E-03      8.9998E+01      9.0001E+01      1.0000E+00
      6.3950E-03      1.0004E+00      1.0000E+00      1.0006E+00      6.3931E-03      8.9981E+01      9.0015E+01      1.0000E+00
      6.3677E-03      1.0021E+00      1.0000E+00      1.0033E+00      6.3550E-03      8.9886E+01      9.0152E+01      1.0000E+00
      6.2767E-03      1.0060E+00      1.0002E+00      1.0152E+00      6.2219E-03      8.9211E+01      9.0925E+01      1.0000E+00
      6.0424E-03      1.0229E+00      1.0053E+00      1.0738E+00      5.8490E-03      8.5921E+01      9.4342E+01      1.0000E+00
      6.3465E-03      1.0361E+00      1.0028E+00      1.0774E+00      6.1820E-03      8.8251E+01      9.1201E+01      1.0000E+00
      6.3295E-03      1.0150E+00      1.0005E+00      1.0327E+00      6.2688E-03      8.9440E+01      9.0532E+01      1.0000E+00
      6.3770E-03      1.0041E+00      1.0000E+00      1.0087E+00      6.3634E-03      8.9921E+01      9.0165E+01      1.0000E+00
      6.3981E-03      1.0008E+00      1.0000E+00      1.0014E+00      6.3965E-03      8.9954E+01      9.0049E+01      1.0000E+00
      6.4009E-03      1.0001E+00      1.0000E+00      1.0003E+00      6.3999E-03      8.9977E+01      9.0015E+01      1.0000E+00
      6.4003E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4001E-03      8.9995E+01      9.0003E+01      1.0000E+00
      6.4001E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      8.9999E+01      9.0001E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4001E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      8.9999E+01      9.0001E+01      1.0000E+00
      6.4003E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4001E-03      8.9995E+01      9.0003E+01      1.0000E+00
      6.4009E-03      1.0001E+00      1.0000E+00      1.0002E+00      6.4000E-03      8.9981E+01      9.0012E+01      1.0000E+00
      6.3976E-03      1.0006E+00      1.0000E+00      1.0011E+00      6.3965E-03      8.9990E+01      9.0016E+01      1.0000E+00
      6.3746E-03      1.0031E+00      1.0000E+00      1.0074E+00      6.3628E-03      8.9729E+01      9.0229E+01      1.0000E+00
      6.3301E-03      1.0147E+00      1.0007E+00      1.0319E+00      6.2646E-03      8.8357E+01      9.1202E+01      1.0000E+00
      6.4546E-03      1.0648E+00      1.0091E+00      1.1144E+00      6.1819E-03      8.3573E+01      9.4797E+01      1.0000E+00
      5.9531E-03      1.0463E+00      1.0073E+00      1.1228E+00      5.7365E-03      8.7442E+01      9.2014E+01      1.0000E+00
      6.1881E-03      1.0186E+00      1.0011E+00      1.0469E+00      6.1131E-03      8.9330E+01      9.0683E+01      1.0000E+00
      6.3625E-03      1.0046E+00      1.0001E+00      1.0101E+00      6.3554E-03      8.9737E+01      9.0247E+01      1.0000E+00
      6.4062E-03      1.0012E+00      1.0000E+00      1.0024E+00      6.3989E-03      8.9795E+01      9.0144E+01      1.0000E+00
      6.4044E-03      1.0002E+00      1.0000E+00      1.0005E+00      6.4014E-03      8.9926E+01      9.0048E+01      1.0000E+00
      6.4012E-03      1.0001E+00      1.0000E+00      1.0001E+00      6.4004E-03      8.9983E+01      9.0011E+01      1.0000E+00
      6.4002E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4001E-03      8.9997E+01      9.0002E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      8.9999E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      8.9999E+01      9.0000E+01      1.0000E+00
      6.4002E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4001E-03      8.9997E+01      9.0002E+01      1.0000E+00
      6.4012E-03      1.0001E+00      1.0000E+00      1.0001E+00      6.4004E-03      8.9983E+01      9.0011E+01      1.0000E+00
      6.4045E-03      1.0003E+00      1.0000E+00      1.0005E+00      6.4014E-03      8.9929E+01      9.0045E+01      1.0000E+00
      6.4071E-03      1.0013E+00      1.0000E+00      1.0026E+00      6.3992E-03      8.9818E+01      9.0113E+01      1.0000E+00
      6.3702E-03      1.0057E+00      1.0001E+00      1.0117E+00      6.3588E-03      8.9922E+01      9.0127E+01      1.0000E+00
      6.2341E-03      1.0248E+00      1.0017E+00      1.0569E+00      6.1432E-03      8.8490E+01      9.1066E+01      1.0000E+00
      6.1452E-03      1.0859E+00      1.0147E+00      1.1826E+00      5.8081E-03      8.4970E+01      9.2029E+01      1.0000E+00
      5.2186E-03      1.0855E+00      1.0181E+00      1.2094E+00      4.8258E-03      8.7200E+01      9.5482E+01      1.0000E+00
      6.0405E-03      1.0366E+00      1.0020E+00      1.0641E+00      5.9195E-03      8.8664E+01      9.1005E+01      1.0000E+00
      6.4126E-03      1.0058E+00      1.0003E+00      1.0152E+00      6.3698E-03      8.8867E+01      9.0965E+01      1.0000E+00
      6.4275E-03      1.0015E+00      1.0000E+00      1.0032E+00      6.4112E-03      8.9534E+01      9.0330E+01      1.0000E+00
      6.4119E-03      1.0006E+00      1.0000E+00      1.0011E+00      6.4061E-03      8.9834E+01      9.0114E+01      1.0000E+00
      6.4035E-03      1.0002E+00      1.0000E+00      1.0004E+00      6.4017E-03      8.9951E+01      9.0033E+01      1.0000E+00
      6.4008E-03      1.0000E+00      1.0000E+00      1.0001E+00      6.4003E-03      8.9988E+01      9.0008E+01      1.0000E+00
      6.4002E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4001E-03      8.9997E+01      9.0002E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4002E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4001E-03      8.9997E+01      9.0002E+01      1.0000E+00
      6.4008E-03      1.0000E+00      1.0000E+00      1.0001E+00      6.4003E-03      8.9988E+01      9.0008E+01      1.0000E+00
      6.4036E-03      1.0002E+00      1.0000E+00      1.0004E+00      6.4017E-03      8.9951E+01      9.0032E+01      1.0000E+00
      6.4120E-03      1.0006E+00      1.0000E+00      1.0011E+00      6.4061E-03      8.9835E+01      9.0112E+01      1.0000E+00
      6.4284E-03      1.0017E+00      1.0000E+00      1.0035E+00      6.4114E-03      8.9543E+01      9.0308E+01      1.0000E+00
      6.4192E-03      1.0070E+00      1.0002E+00      1.0169E+00      6.3719E-03      8.8905E+01      9.0842E+01      1.0000E+00
      6.0675E-03      1.0360E+00      1.0021E+00      1.0658E+00      5.9615E-03      8.9037E+01      9.1076E+01      1.0000E+00
      5.2633E-03      1.0887E+00      1.0195E+00      1.2179E+00      4.8752E-03      8.7262E+01      9.5447E+01      1.0000E+00
      4.0303E-03      1.4026E+00      1.2430E+00      1.6489E+00      2.5560E-03      6.4846E+01      1.2560E+02      1.0000E+00
      6.7786E-03      1.0691E+00      1.0159E+00      1.1592E+00      6.1287E-03      8.0056E+01      9.7122E+01      1.0000E+00
      6.4721E-03      1.0067E+00      1.0002E+00      1.0101E+00      6.4437E-03      8.8944E+01      9.0979E+01      1.0000E+00
      6.4481E-03      1.0010E+00      1.0001E+00      1.0020E+00      6.4381E-03      8.9410E+01      9.0525E+01      1.0000E+00
      6.4281E-03      1.0011E+00      1.0000E+00      1.0021E+00      6.4171E-03      8.9642E+01      9.0268E+01      1.0000E+00
      6.4109E-03      1.0005E+00      1.0000E+00      1.0010E+00      6.4055E-03      8.9855E+01      9.0100E+01      1.0000E+00
      6.4033E-03      1.0002E+00      1.0000E+00      1.0003E+00      6.4014E-03      8.9954E+01      9.0030E+01      1.0000E+00
      6.4008E-03      1.0000E+00      1.0000E+00      1.0001E+00      6.4003E-03      8.9988E+01      9.0007E+01      1.0000E+00
      6.4002E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4001E-03      8.9997E+01      9.0002E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      8.9999E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      8.9999E+01      9.0000E+01      1.0000E+00
      6.4002E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4001E-03      8.9997E+01      9.0002E+01      1.0000E+00
      6.4008E-03      1.0000E+00      1.0000E+00      1.0001E+00      6.4003E-03      8.9988E+01      9.0007E+01      1.0000E+00
      6.4033E-03      1.0002E+00      1.0000E+00      1.0003E+00      6.4014E-03      8.9954E+01      9.0030E+01      1.0000E+00
      6.4109E-03      1.0005E+00      1.0000E+00      1.0010E+00      6.4055E-03      8.9855E+01      9.0100E+01      1.0000E+00
      6.4281E-03      1.0011E+00      1.0000E+00      1.0021E+00      6.4171E-03      8.9642E+01      9.0266E+01      1.0000E+00
      6.4485E-03      1.0011E+00      1.0001E+00      1.0021E+00      6.4382E-03      8.9412E+01      9.0524E+01      1.0000E+00
      6.4746E-03      1.0071E+00      1.0002E+00      1.0108E+00      6.4446E-03      8.8950E+01      9.0974E+01      1.0000E+00
      6.7859E-03      1.0685E+00      1.0159E+00      1.1592E+00      6.1327E-03      8.0074E+01      9.7049E+01      1.0000E+00
      4.0373E-03      1.4034E+00      1.2425E+00      1.6473E+00      2.5621E-03      6.4832E+01      1.2560E+02      1.0000E+00
      6.2799E-03      1.1140E+00      1.0395E+00      1.2847E+00      5.3992E-03      7.7054E+01      1.0087E+02      1.0000E+00
      6.3147E-03      1.0149E+00      1.0006E+00      1.0361E+00      6.1571E-03      8.8564E+01      9.1416E+01      1.0000E+00
      6.4875E-03      1.0021E+00      1.0002E+00      1.0045E+00      6.4683E-03      8.8866E+01      9.1047E+01      1.0000E+00
      6.4659E-03      1.0022E+00      1.0001E+00      1.0040E+00      6.4443E-03      8.9217E+01      9.0627E+01      1.0000E+00
      6.4325E-03      1.0013E+00      1.0000E+00      1.0025E+00      6.4173E-03      8.9581E+01      9.0290E+01      1.0000E+00
      6.4114E-03      1.0005E+00      1.0000E+00      1.0009E+00      6.4054E-03      8.9847E+01      9.0100E+01      1.0000E+00
      6.4033E-03      1.0002E+00      1.0000E+00      1.0003E+00      6.4014E-03      8.9954E+01      9.0030E+01      1.0000E+00
      6.4008E-03      1.0000E+00      1.0000E+00      1.0001E+00      6.4003E-03      8.9988E+01      9.0008E+01      1.0000E+00
      6.4002E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4001E-03      8.9997E+01      9.0002E+01      1.0000E+00
      6.4001E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      8.9999E+01      9.0001E+01      1.0000E+00
      6.4000E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      6.4001E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4000E-03      8.9999E+01      9.0001E+01      1.0000E+00
      6.4002E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4001E-03      8.9997E+01      9.0002E+01      1.0000E+00
      6.4008E-03      1.0000E+00      1.0000E+00      1.0001E+00      6.4003E-03      8.9988E+01      9.0008E+01      1.0000E+00
      6.4033E-03      1.0002E+00      1.0000E+00      1.0003E+00      6.4014E-03      8.9954E+01      9.0030E+01      1.0000E+00
      6.4114E-03      1.0005E+00      1.0000E+00      1.0009E+00      6.4054E-03      8.9847E+01      9.0100E+01      1.0000E+00
      6.4325E-03      1.0013E+00      1.0000E+00      1.0025E+00      6.4173E-03      8.9581E+01      9.0290E+01      1.0000E+00
      6.4659E-03      1.0022E+00      1.0001E+00      1.0040E+00      6.4443E-03      8.9217E+01      9.0626E+01      1.0000E+00
      6.4877E-03      1.0020E+00      1.0002E+00      1.0045E+00      6.4683E-03      8.8866E+01      9.1045E+01      1.0000E+00
      6.3151E-03      1.0149E+00      1.0006E+00      1.0362E+00      6.1578E-03      8.8569E+01      9.1417E+01      1.0000E+00
      6.2808E-03      1.1139E+00      1.0395E+00      1.2847E+00      5.3998E-03      7.7052E+01      1.0086E+02      1.0000E+00
      3.9986E-03      1.3672E+00      1.2862E+00      1.6349E+00      2.3671E-03      6.6768E+01      1.2823E+02      1.0000E+00
      6.6306E-03      1.0360E+00      1.0072E+00      1.0822E+00      6.2781E-03      8.3142E+01      9.5157E+01      1.0000E+00
      6.5412E-03      1.0065E+00      1.0004E+00      1.0089E+00      6.5082E-03      8.8469E+01      9.1601E+01      1.0000E+00
      6.5653E-03      1.0059E+00      1.0006E+00      1.0112E+00      6.5019E-03      8.8088E+01      9.1433E+01      1.0000E+00
      6.4797E-03      1.0024E+00      1.0001E+00      1.0047E+00      6.4493E-03      8.9065E+01      9.0666E+01      1.0000E+00
      6.4325E-03      1.0013E+00      1.0000E+00      1.0025E+00      6.4173E-03      8.9581E+01      9.0290E+01      1.0000E+00
      6.4109E-03      1.0005E+00      1.0000E+00      1.0010E+00      6.4055E-03      8.9855E+01      9.0100E+01      1.0000E+00
      6.4035E-03      1.0002E+00      1.0000E+00      1.0004E+00      6.4017E-03      8.9951E+01      9.0033E+01      1.0000E+00
      6.4012E-03      1.0001E+00      1.0000E+00      1.0001E+00      6.4004E-03      8.9983E+01      9.0011E+01      1.0000E+00
      6.4003E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4001E-03      8.9995E+01      9.0003E+01      1.0000E+00
      6.4001E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4001E-03      8.9999E+01      9.0001E+01      1.0000E+00
      6.4003E-03      1.0000E+00      1.0000E+00      1.0000E+00      6.4001E-03      8.9995E+01      9.0003E+01      1.0000E+00
      6.4012E-03      1.0001E+00      1.0000E+00      1.0001E+00      6.4004E-03      8.9983E+01      9.0011E+01      1.0000E+00
      6.4035E-03      1.0002E+00      1.0000E+00      1.0004E+00      6.4017E-03      8.9951E+01      9.0033E+01      1.0000E+00
      6.4109E-03      1.0005E+00      1.0000E+00      1.0010E+00      6.4055E-03      8.9855E+01      9.0100E+01      1.0000E+00
      6.4325E-03      1.0013E+00      1.0000E+00      1.0025E+00      6.4173E-03      8.9581E+01      9.0290E+01      1.0000E+00
      6.4797E-03      1.0024E+00      1.0001E+00      1.0047E+00      6.4493E-03      8.9065E+01      9.0666E+01      1.0000E+00
      6.5653E-03      1.0059E+00      1.0006E+00      1.0112E+00      6.5019E-03      8.8088E+01      9.1433E+01      1.0000E+00
      6.5412E-03      1.0065E+00      1.0004E+00      1.0089E+00      6.5083E-03      8.8470E+01      9.1601E+01      1.0000E+00
      6.6306E-03      1.0360E+00      1.0072E+00      1.0822E+00      6.2781E-03      8.3142E+01      9.5156E+01      1.0000E+00
      3.9987E-03      1.3672E+00      1.2862E+00      1.6348E+00      2.3672E-03      6.6768E+01      1.2823E+02      1.0000E+00
      5.1852E-03      1.2682E+00      1.3178E+00      1.4041E+00      2.9965E-03      7.1728E+01      1.3064E+02      1.0000E+00
      7.1471E-03      1.0501E+00      1.0144E+00      1.0956E+00      6.5963E-03      8.0344E+01      9.5675E+01      1.0000E+00
      6.6514E-03      1.0015E+00      1.0005E+00      1.0020E+00      6.6382E-03      8.8141E+01      9.1745E+01      1.0000E+00
      6.5653E-03      1.0059E+00      1.0006E+00      1.0112E+00      6.5019E-03      8.8088E+01      9.1433E+01      1.0000E+00
      6.4659E-03      1.0022E+00      1.0001E+00      1.0040E+00      6.4443E-03      8.9217E+01      9.0627E+01      1.0000E+00
      6.4281E-03      1.0011E+00      1.0000E+00      1.0021E+00      6.4171E-03      8.9642E+01      9.0268E+01      1.0000E+00
      6.4119E-03      1.0006E+00      1.0000E+00      1.0011E+00      6.4061E-03      8.9834E+01      9.0114E+01      1.0000E+00
      6.4044E-03      1.0002E+00      1.0000E+00      1.0005E+00      6.4014E-03      8.9926E+01      9.0048E+01      1.0000E+00
      6.4009E-03      1.0001E+00      1.0000E+00      1.0003E+00      6.3999E-03      8.9977E+01      9.0015E+01      1.0000E+00
      6.4001E-03      1.0001E+00      1.0000E+00      1.0002E+00      6.3998E-03      8.9998E+01      9.0002E+01      1.0000E+00
      6.4009E-03      1.0001E+00      1.0000E+00      1.0003E+00      6.3999E-03      8.9977E+01      9.0015E+01      1.0000E+00
      6.4044E-03      1.0002E+00      1.0000E+00      1.0005E+00      6.4014E-03      8.9926E+01      9.0048E+01      1.0000E+00
      6.4119E-03      1.0006E+00      1.0000E+00      1.0011E+00      6.4061E-03      8.9834E+01      9.0114E+01      1.0000E+00
      6.4281E-03      1.0011E+00      1.0000E+00      1.0021E+00      6.4171E-03      8.9642E+01      9.0268E+01      1.0000E+00
      6.4659E-03      1.0022E+00      1.0001E+00      1.0040E+00      6.4443E-03      8.9217E+01      9.0627E+01      1.0000E+00
      6.5653E-03      1.0059E+00      1.0006E+00      1.0112E+00      6.5019E-03      8.8088E+01      9.1433E+01      1.0000E+00
      6.6514E-03      1.0015E+00      1.0005E+00      1.0020E+00      6.6382E-03      8.8141E+01      9.1745E+01      1.0000E+00
      7.1471E-03      1.0501E+00      1.0144E+00      1.0956E+00      6.5963E-03      8.0344E+01      9.5675E+01      1.0000E+00
      5.1852E-03      1.2682E+00      1.3178E+00      1.4041E+00      2.9965E-03      7.1727E+01      1.3064E+02      1.0000E+00
      5.4477E-03      1.2398E+00      1.3113E+00      1.3806E+00      3.1344E-03      7.3752E+01      1.3031E+02      1.0000E+00
      7.1471E-03      1.0501E+00      1.0144E+00      1.0956E+00      6.5963E-03      8.0344E+01      9.5675E+01      1.0000E+00
      6.5412E-03      1.0065E+00      1.0004E+00      1.0089E+00      6.5082E-03      8.8469E+01      9.1601E+01      1.0000E+00
      6.4875E-03      1.0021E+00      1.0002E+00      1.0045E+00      6.4683E-03      8.8866E+01      9.1047E+01      1.0000E+00
      6.4481E-03      1.0010E+00      1.0001E+00      1.0020E+00      6.4381E-03      8.9410E+01      9.0525E+01      1.0000E+00
      6.4275E-03      1.0015E+00      1.0000E+00      1.0032E+00      6.4112E-03      8.9534E+01      9.0330E+01      1.0000E+00
      6.4062E-03      1.0012E+00      1.0000E+00      1.0024E+00      6.3989E-03      8.9795E+01      9.0144E+01      1.0000E+00
      6.3981E-03      1.0008E+00      1.0000E+00      1.0014E+00      6.3965E-03      8.9954E+01      9.0049E+01      1.0000E+00
      6.3974E-03      1.0007E+00      1.0000E+00      1.0012E+00      6.3961E-03      8.9988E+01      9.0012E+01      1.0000E+00
      6.3981E-03      1.0008E+00      1.0000E+00      1.0014E+00      6.3965E-03      8.9954E+01      9.0049E+01      1.0000E+00
      6.4062E-03      1.0012E+00      1.0000E+00      1.0024E+00      6.3989E-03      8.9795E+01      9.0144E+01      1.0000E+00
      6.4275E-03      1.0015E+00      1.0000E+00      1.0032E+00      6.4112E-03      8.9534E+01      9.0330E+01      1.0000E+00
      6.4481E-03      1.0010E+00      1.0001E+00      1.0020E+00      6.4381E-03      8.9410E+01      9.0525E+01      1.0000E+00
      6.4875E-03      1.0021E+00      1.0002E+00      1.0045E+00      6.4683E-03      8.8866E+01      9.1047E+01      1.0000E+00
      6.5412E-03      1.0065E+00      1.0004E+00      1.0089E+00      6.5082E-03      8.8469E+01      9.1601E+01      1.0000E+00
      7.1471E-03      1.0501E+00      1.0144E+00      1.0956E+00      6.5963E-03      8.0344E+01      9.5675E+01      1.0000E+00
      5.4477E-03      1.2398E+00      1.3113E+00      1.3806E+00      3.1344E-03      7.3752E+01      1.3031E+02      1.0000E+00
      5.1852E-03      1.2682E+00      1.3178E+00      1.4041E+00      2.9965E-03      7.1728E+01      1.3064E+02      1.0000E+00
      6.6306E-03      1.0360E+00      1.0072E+00      1.0822E+00      6.2781E-03      8.3142E+01      9.5157E+01      1.0000E+00
      6.3147E-03      1.0149E+00      1.0006E+00      1.0361E+00      6.1571E-03      8.8564E+01      9.1416E+01      1.0000E+00
      6.4721E-03      1.0067E+00      1.0002E+00      1.0101E+00      6.4437E-03      8.8944E+01      9.0979E+01      1.0000E+00
      6.4126E-03      1.0058E+00      1.0003E+00      1.0152E+00      6.3698E-03      8.8867E+01      9.0965E+01      1.0000E+00
      6.3625E-03      1.0046E+00      1.0001E+00      1.0101E+00      6.3554E-03      8.9737E+01      9.0247E+01      1.0000E+00
      6.3770E-03      1.0041E+00      1.0000E+00      1.0087E+00      6.3634E-03      8.9921E+01      9.0165E+01      1.0000E+00
      6.3864E-03      1.0038E+00      1.0000E+00      1.0065E+00      6.3793E-03      8.9936E+01      9.0064E+01      1.0000E+00
      6.3770E-03      1.0041E+00      1.0000E+00      1.0087E+00      6.3634E-03      8.9921E+01      9.0165E+01      1.0000E+00
      6.3625E-03      1.0046E+00      1.0001E+00      1.0101E+00      6.3554E-03      8.9737E+01      9.0247E+01      1.0000E+00
      6.4126E-03      1.0058E+00      1.0003E+00      1.0152E+00      6.3698E-03      8.8867E+01      9.0965E+01      1.0000E+00
      6.4721E-03      1.0067E+00      1.0002E+00      1.0101E+00      6.4437E-03      8.8944E+01      9.0979E+01      1.0000E+00
      6.3147E-03      1.0149E+00      1.0006E+00      1.0361E+00      6.1571E-03      8.8564E+01      9.1416E+01      1.0000E+00
      6.6306E-03      1.0360E+00      1.0072E+00      1.0822E+00      6.2781E-03      8.3142E+01      9.5157E+01      1.0000E+00
      5.1852E-03      1.2682E+00      1.3178E+00      1.4041E+00      2.9965E-03      7.1728E+01      1.3064E+02      1.0000E+00
      3.9986E-03      1.3672E+00      1.2862E+00      1.6349E+00      2.3671E-03      6.6768E+01      1.2823E+02      1.0000E+00
      6.2799E-03      1.1140E+00      1.0395E+00      1.2847E+00      5.3992E-03      7.7054E+01      1.0087E+02      1.0000E+00
      6.7786E-03      1.0691E+00      1.0159E+00      1.1592E+00      6.1287E-03      8.0056E+01      9.7122E+01      1.0000E+00
      6.0405E-03      1.0366E+00      1.0020E+00      1.0641E+00      5.9195E-03      8.8664E+01      9.1005E+01      1.0000E+00
      6.1881E-03      1.0186E+00      1.0011E+00      1.0469E+00      6.1131E-03      8.9330E+01      9.0683E+01      1.0000E+00
      6.3295E-03      1.0150E+00      1.0005E+00      1.0327E+00      6.2688E-03      8.9440E+01      9.0532E+01      1.0000E+00
      6.3784E-03      1.0138E+00      1.0003E+00      1.0229E+00      6.3491E-03      8.9732E+01      9.0268E+01      1.0000E+00
      6.3295E-03      1.0150E+00      1.0005E+00      1.0327E+00      6.2688E-03      8.9440E+01      9.0532E+01      1.0000E+00
      6.1881E-03      1.0186E+00      1.0011E+00      1.0469E+00      6.1131E-03      8.9330E+01      9.0683E+01      1.0000E+00
      6.0405E-03      1.0366E+00      1.0020E+00      1.0641E+00      5.9195E-03      8.8664E+01      9.1005E+01      1.0000E+00
      6.7786E-03      1.0691E+00      1.0159E+00      1.1592E+00      6.1287E-03      8.0056E+01      9.7122E+01      1.0000E+00
