  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      1.0014E-02      1.0005E+00      1.0000E+00      1.0010E+00      1.0005E-02      8.9864E+01      9.0092E+01      1.0000E+00
      1.0003E-02      1.0002E+00      1.0000E+00      1.0004E+00      1.0001E-02      8.9971E+01      9.0018E+01      1.0000E+00
      1.0003E-02      1.0002E+00      1.0000E+00      1.0004E+00      1.0001E-02      8.9971E+01      9.0018E+01      1.0000E+00
      1.0014E-02      1.0005E+00      1.0000E+00      1.0010E+00      1.0005E-02      8.9864E+01      9.0092E+01      1.0000E+00
      1.0049E-02      1.0017E+00      1.0000E+00      1.0031E+00      1.0022E-02      8.9568E+01      9.0291E+01      1.0000E+00
      1.0113E-02      1.0028E+00      1.0001E+00      1.0056E+00      1.0069E-02      8.9151E+01      9.0611E+01      1.0000E+00
      1.0185E-02      1.0011E+00      1.0002E+00      1.0018E+00      1.0167E-02      8.8886E+01      9.1013E+01      1.0000E+00
      1.0417E-02      1.0060E+00      1.0010E+00      1.0161E+00      1.0331E-02      8.7792E+01      9.2397E+01      1.0000E+00
      1.1892E-02      1.0931E+00      1.0299E+00      1.1574E+00      1.0496E-02      7.6236E+01      9.7953E+01      1.0000E+00
      8.7498E-03      1.2711E+00      1.2583E+00      1.4397E+00      5.2674E-03      7.2461E+01      1.2734E+02      1.0000E+00
      9.9968E-03      1.1951E+00      1.0431E+00      1.3887E+00      8.2197E-03      7.5612E+01      1.0255E+02      1.0000E+00
      9.9227E-03      1.0279E+00      1.0021E+00      1.0557E+00      9.3906E-03      8.6320E+01      9.2468E+01      1.0000E+00
      1.0417E-02      1.0060E+00      1.0010E+00      1.0161E+00      1.0331E-02      8.7792E+01      9.2397E+01      1.0000E+00
      1.0314E-02      1.0109E+00      1.0010E+00      1.0190E+00      1.0153E-02      8.7507E+01      9.1721E+01      1.0000E+00
      1.0099E-02      1.0031E+00      1.0001E+00      1.0068E+00      1.0047E-02      8.9073E+01      9.0721E+01      1.0000E+00
      1.0020E-02      1.0014E+00      1.0000E+00      1.0030E+00      1.0005E-02      8.9713E+01      9.0216E+01      1.0000E+00
      9.9990E-03      1.0009E+00      1.0000E+00      1.0017E+00      9.9956E-03      8.9945E+01      9.0047E+01      1.0000E+00
      9.9990E-03      1.0009E+00      1.0000E+00      1.0017E+00      9.9956E-03      8.9945E+01      9.0047E+01      1.0000E+00
      1.0020E-02      1.0014E+00      1.0000E+00      1.0030E+00      1.0005E-02      8.9713E+01      9.0216E+01      1.0000E+00
      1.0099E-02      1.0031E+00      1.0001E+00      1.0068E+00      1.0047E-02      8.9073E+01      9.0721E+01      1.0000E+00
      1.0314E-02      1.0109E+00      1.0010E+00      1.0190E+00      1.0153E-02      8.7507E+01      9.1721E+01      1.0000E+00
      1.0417E-02      1.0060E+00      1.0010E+00      1.0161E+00      1.0331E-02      8.7792E+01      9.2397E+01      1.0000E+00
      9.9227E-03      1.0279E+00      1.0021E+00      1.0557E+00      9.3906E-03      8.6320E+01      9.2468E+01      1.0000E+00
      9.9968E-03      1.1951E+00      1.0431E+00      1.3887E+00      8.2197E-03      7.5612E+01      1.0255E+02      1.0000E+00
      4.9573E-03      1.2404E+00      1.1965E+00      1.4501E+00      2.8929E-03      7.4732E+01      1.2330E+02      1.0000E+00
      9.9968E-03      1.1951E+00      1.0431E+00      1.3887E+00      8.2197E-03      7.5612E+01      1.0255E+02      1.0000E+00
      1.1892E-02      1.0931E+00      1.0299E+00      1.1574E+00      1.0496E-02      7.6236E+01      9.7953E+01      1.0000E+00
      1.0350E-02      1.0082E+00      1.0013E+00      1.0209E+00      1.0229E-02      8.7419E+01      9.2733E+01      1.0000E+00
      1.0059E-02      1.0051E+00      1.0004E+00      1.0155E+00      9.9966E-03      8.8571E+01      9.1399E+01      1.0000E+00
      9.9568E-03      1.0046E+00      1.0001E+00      1.0099E+00      9.9478E-03      8.9696E+01      9.0295E+01      1.0000E+00
      9.9691E-03      1.0045E+00      1.0000E+00      1.0088E+00      9.9511E-03      8.9936E+01      9.0143E+01      1.0000E+00
      9.9691E-03      1.0045E+00      1.0000E+00      1.0088E+00      9.9511E-03      8.9936E+01      9.0143E+01      1.0000E+00
      9.9568E-03      1.0046E+00      1.0001E+00      1.0099E+00      9.9478E-03      8.9696E+01      9.0295E+01      1.0000E+00
      1.0059E-02      1.0051E+00      1.0004E+00      1.0155E+00      9.9966E-03      8.8571E+01      9.1399E+01      1.0000E+00
      1.0350E-02      1.0082E+00      1.0013E+00      1.0209E+00      1.0229E-02      8.7419E+01      9.2733E+01      1.0000E+00
      1.1892E-02      1.0931E+00      1.0299E+00      1.1574E+00      1.0496E-02      7.6236E+01      9.7953E+01      1.0000E+00
      9.9968E-03      1.1951E+00      1.0431E+00      1.3887E+00      8.2197E-03      7.5612E+01      1.0255E+02      1.0000E+00
      4.9573E-03      1.2404E+00      1.1965E+00      1.4501E+00      2.8929E-03      7.4732E+01      1.2330E+02      1.0000E+00
      8.7498E-03      1.2711E+00      1.2583E+00      1.4397E+00      5.2674E-03      7.2461E+01      1.2734E+02      1.0000E+00
      1.0398E-02      1.0529E+00      1.0163E+00      1.1328E+00      9.6296E-03      8.0499E+01      9.7984E+01      1.0000E+00
      9.4498E-03      1.0372E+00      1.0021E+00      1.0670E+00      9.2262E-03      8.8207E+01      9.0957E+01      1.0000E+00
      9.7210E-03      1.0167E+00      1.0010E+00      1.0438E+00      9.6152E-03      8.9359E+01      9.0596E+01      1.0000E+00
      9.9196E-03      1.0166E+00      1.0005E+00      1.0325E+00      9.8344E-03      8.9500E+01      9.0487E+01      1.0000E+00
      9.9196E-03      1.0166E+00      1.0005E+00      1.0325E+00      9.8344E-03      8.9500E+01      9.0487E+01      1.0000E+00
      9.7210E-03      1.0167E+00      1.0010E+00      1.0438E+00      9.6152E-03      8.9359E+01      9.0596E+01      1.0000E+00
      9.4498E-03      1.0372E+00      1.0021E+00      1.0670E+00      9.2262E-03      8.8207E+01      9.0957E+01      1.0000E+00
      1.0398E-02      1.0529E+00      1.0163E+00      1.1328E+00      9.6296E-03      8.0499E+01      9.7984E+01      1.0000E+00
      8.7498E-03      1.2711E+00      1.2583E+00      1.4397E+00      5.2674E-03      7.2461E+01      1.2734E+02      1.0000E+00
      6.1409E-03      1.3965E+00      1.2391E+00      1.6226E+00      3.8100E-03      6.6570E+01      1.2580E+02      1.0000E+00
      8.2428E-03      1.0784E+00      1.0172E+00      1.2030E+00      7.6058E-03      8.6876E+01      9.5325E+01      1.0000E+00
      9.4805E-03      1.0464E+00      1.0066E+00      1.1181E+00      9.1135E-03      8.7386E+01      9.1645E+01      1.0000E+00
      1.0046E-02      1.0403E+00      1.0027E+00      1.0763E+00      9.8024E-03      8.8432E+01      9.1244E+01      1.0000E+00
      1.0046E-02      1.0403E+00      1.0027E+00      1.0763E+00      9.8024E-03      8.8432E+01      9.1244E+01      1.0000E+00
      9.4805E-03      1.0464E+00      1.0066E+00      1.1181E+00      9.1135E-03      8.7386E+01      9.1645E+01      1.0000E+00
      8.2428E-03      1.0784E+00      1.0172E+00      1.2030E+00      7.6058E-03      8.6876E+01      9.5325E+01      1.0000E+00
      6.1409E-03      1.3965E+00      1.2391E+00      1.6226E+00      3.8100E-03      6.6570E+01      1.2580E+02      1.0000E+00
      4.8180E-03      1.3697E+00      1.1229E+00      1.7048E+00      3.4925E-03      6.6802E+01      1.1141E+02      1.0000E+00
      4.6371E-03      1.3076E+00      1.2090E+00      1.5937E+00      2.9828E-03      7.5044E+01      1.2279E+02      1.0000E+00
      7.9840E-03      1.1490E+00      1.0564E+00      1.3912E+00      6.8454E-03      8.1694E+01      9.7015E+01      1.0000E+00
      9.9567E-03      1.0843E+00      1.0166E+00      1.1944E+00      9.1903E-03      8.4151E+01      9.2788E+01      1.0000E+00
      1.0883E-02      1.0610E+00      1.0053E+00      1.1077E+00      1.0400E-02      8.6830E+01      9.2017E+01      1.0000E+00
      1.0883E-02      1.0610E+00      1.0053E+00      1.1077E+00      1.0400E-02      8.6830E+01      9.2017E+01      1.0000E+00
      9.9567E-03      1.0843E+00      1.0166E+00      1.1944E+00      9.1903E-03      8.4151E+01      9.2788E+01      1.0000E+00
      7.9840E-03      1.1490E+00      1.0564E+00      1.3912E+00      6.8454E-03      8.1694E+01      9.7015E+01      1.0000E+00
      4.6371E-03      1.3076E+00      1.2090E+00      1.5937E+00      2.9828E-03      7.5044E+01      1.2279E+02      1.0000E+00
      4.8180E-03      1.3697E+00      1.1229E+00      1.7048E+00      3.4925E-03      6.6802E+01      1.1141E+02      1.0000E+00
      6.1538E-03      1.2113E+00      1.1266E+00      1.3426E+00      4.9738E-03      6.7808E+01      1.1617E+02      1.0000E+00
      6.6362E-03      1.4126E+00      1.1713E+00      1.6124E+00      5.0610E-03      6.3153E+01      1.1649E+02      1.0000E+00
      8.7584E-03      1.2028E+00      1.0519E+00      1.3727E+00      6.6136E-03      7.2538E+01      1.0110E+02      1.0000E+00
      4.3517E-03      1.2543E+00      1.1443E+00      1.5532E+00      2.7056E-03      7.4320E+01      1.1835E+02      1.0000E+00
      4.3517E-03      1.2543E+00      1.1443E+00      1.5532E+00      2.7056E-03      7.4320E+01      1.1835E+02      1.0000E+00
      8.7584E-03      1.2028E+00      1.0519E+00      1.3727E+00      6.6136E-03      7.2538E+01      1.0110E+02      1.0000E+00
      6.6362E-03      1.4126E+00      1.1713E+00      1.6124E+00      5.0610E-03      6.3153E+01      1.1649E+02      1.0000E+00
      6.1538E-03      1.2113E+00      1.1266E+00      1.3426E+00      4.9738E-03      6.7808E+01      1.1617E+02      1.0000E+00
      4.8180E-03      1.3697E+00      1.1229E+00      1.7048E+00      3.4925E-03      6.6802E+01      1.1141E+02      1.0000E+00
      4.6371E-03      1.3076E+00      1.2090E+00      1.5937E+00      2.9828E-03      7.5044E+01      1.2279E+02      1.0000E+00
      7.9840E-03      1.1490E+00      1.0564E+00      1.3912E+00      6.8454E-03      8.1694E+01      9.7015E+01      1.0000E+00
      9.9567E-03      1.0843E+00      1.0166E+00      1.1944E+00      9.1903E-03      8.4151E+01      9.2788E+01      1.0000E+00
      1.0883E-02      1.0610E+00      1.0053E+00      1.1077E+00      1.0400E-02      8.6830E+01      9.2017E+01      1.0000E+00
      1.0883E-02      1.0610E+00      1.0053E+00      1.1077E+00      1.0400E-02      8.6830E+01      9.2017E+01      1.0000E+00
      9.9567E-03      1.0843E+00      1.0166E+00      1.1944E+00      9.1903E-03      8.4151E+01      9.2788E+01      1.0000E+00
      7.9840E-03      1.1490E+00      1.0564E+00      1.3912E+00      6.8454E-03      8.1694E+01      9.7015E+01      1.0000E+00
      4.6371E-03      1.3076E+00      1.2090E+00      1.5937E+00      2.9828E-03      7.5044E+01      1.2279E+02      1.0000E+00
      4.8180E-03      1.3697E+00      1.1229E+00      1.7048E+00      3.4924E-03      6.6802E+01      1.1141E+02      1.0000E+00
      6.1538E-03      1.2113E+00      1.1266E+00      1.3426E+00      4.9738E-03      6.7808E+01      1.1617E+02      1.0000E+00
      6.6361E-03      1.4126E+00      1.1713E+00      1.6124E+00      5.0609E-03      6.3152E+01      1.1649E+02      1.0000E+00
      8.7585E-03      1.2028E+00      1.0519E+00      1.3727E+00      6.6136E-03      7.2538E+01      1.0110E+02      1.0000E+00
      4.3517E-03      1.2543E+00      1.1443E+00      1.5532E+00      2.7056E-03      7.4320E+01      1.1835E+02      1.0000E+00
      4.3517E-03      1.2543E+00      1.1443E+00      1.5532E+00      2.7056E-03      7.4320E+01      1.1835E+02      1.0000E+00
      8.7585E-03      1.2028E+00      1.0519E+00      1.3727E+00      6.6136E-03      7.2538E+01      1.0110E+02      1.0000E+00
      6.6361E-03      1.4126E+00      1.1713E+00      1.6124E+00      5.0609E-03      6.3152E+01      1.1649E+02      1.0000E+00
      6.1538E-03      1.2113E+00      1.1266E+00      1.3426E+00      4.9738E-03      6.7808E+01      1.1617E+02      1.0000E+00
      4.8180E-03      1.3697E+00      1.1229E+00      1.7048E+00      3.4924E-03      6.6802E+01      1.1141E+02      1.0000E+00
      4.6371E-03      1.3076E+00      1.2090E+00      1.5937E+00      2.9828E-03      7.5044E+01      1.2279E+02      1.0000E+00
      7.9840E-03      1.1490E+00      1.0564E+00      1.3912E+00      6.8454E-03      8.1694E+01      9.7015E+01      1.0000E+00
      9.9567E-03      1.0843E+00      1.0166E+00      1.1944E+00      9.1903E-03      8.4151E+01      9.2788E+01      1.0000E+00
      1.0883E-02      1.0610E+00      1.0053E+00      1.1077E+00      1.0400E-02      8.6830E+01      9.2017E+01      1.0000E+00
      1.0883E-02      1.0610E+00      1.0053E+00      1.1077E+00      1.0400E-02      8.6830E+01      9.2017E+01      1.0000E+00
      9.9567E-03      1.0843E+00      1.0166E+00      1.1944E+00      9.1903E-03      8.4151E+01      9.2788E+01      1.0000E+00
      7.9840E-03      1.1490E+00      1.0564E+00      1.3912E+00      6.8454E-03      8.1694E+01      9.7015E+01      1.0000E+00
      4.6371E-03      1.3076E+00      1.2090E+00      1.5937E+00      2.9828E-03      7.5044E+01      1.2279E+02      1.0000E+00
      4.8180E-03      1.3697E+00      1.1229E+00      1.7048E+00      3.4924E-03      6.6802E+01      1.1141E+02      1.0000E+00
      6.1538E-03      1.2113E+00      1.1266E+00      1.3426E+00      4.9738E-03      6.7808E+01      1.1617E+02      1.0000E+00
      6.6361E-03      1.4126E+00      1.1713E+00      1.6124E+00      5.0609E-03      6.3152E+01      1.1649E+02      1.0000E+00
      8.7585E-03      1.2028E+00      1.0519E+00      1.3727E+00      6.6136E-03      7.2538E+01      1.0110E+02      1.0000E+00
      4.3517E-03      1.2543E+00      1.1443E+00      1.5532E+00      2.7056E-03      7.4320E+01      1.1835E+02      1.0000E+00
      4.3517E-03      1.2543E+00      1.1443E+00      1.5532E+00      2.7056E-03      7.4320E+01      1.1835E+02      1.0000E+00
      8.7585E-03      1.2028E+00      1.0519E+00      1.3727E+00      6.6136E-03      7.2538E+01      1.0110E+02      1.0000E+00
      6.6361E-03      1.4126E+00      1.1713E+00      1.6124E+00      5.0609E-03      6.3152E+01      1.1649E+02      1.0000E+00
      6.1538E-03      1.2113E+00      1.1266E+00      1.3426E+00      4.9738E-03      6.7808E+01      1.1617E+02      1.0000E+00
      4.8180E-03      1.3697E+00      1.1229E+00      1.7048E+00      3.4924E-03      6.6802E+01      1.1141E+02      1.0000E+00
      4.6371E-03      1.3076E+00      1.2090E+00      1.5937E+00      2.9828E-03      7.5044E+01      1.2279E+02      1.0000E+00
      7.9840E-03      1.1490E+00      1.0564E+00      1.3912E+00      6.8454E-03      8.1694E+01      9.7015E+01      1.0000E+00
      9.9567E-03      1.0843E+00      1.0166E+00      1.1944E+00      9.1903E-03      8.4151E+01      9.2788E+01      1.0000E+00
      1.0883E-02      1.0610E+00      1.0053E+00      1.1077E+00      1.0400E-02      8.6830E+01      9.2017E+01      1.0000E+00
      1.0883E-02      1.0610E+00      1.0053E+00      1.1077E+00      1.0400E-02      8.6830E+01      9.2017E+01      1.0000E+00
      9.9567E-03      1.0843E+00      1.0166E+00      1.1944E+00      9.1903E-03      8.4151E+01      9.2788E+01      1.0000E+00
      7.9840E-03      1.1490E+00      1.0564E+00      1.3912E+00      6.8454E-03      8.1694E+01      9.7015E+01      1.0000E+00
      4.6371E-03      1.3076E+00      1.2090E+00      1.5937E+00      2.9828E-03      7.5044E+01      1.2279E+02      1.0000E+00
      4.8180E-03      1.3697E+00      1.1229E+00      1.7048E+00      3.4925E-03      6.6802E+01      1.1141E+02      1.0000E+00
      6.1538E-03      1.2113E+00      1.1266E+00      1.3426E+00      4.9738E-03      6.7808E+01      1.1617E+02      1.0000E+00
      6.6362E-03      1.4126E+00      1.1713E+00      1.6124E+00      5.0610E-03      6.3153E+01      1.1649E+02      1.0000E+00
      8.7584E-03      1.2028E+00      1.0519E+00      1.3727E+00      6.6136E-03      7.2538E+01      1.0110E+02      1.0000E+00
      4.3517E-03      1.2543E+00      1.1443E+00      1.5532E+00      2.7056E-03      7.4320E+01      1.1835E+02      1.0000E+00
      4.3517E-03      1.2543E+00      1.1443E+00      1.5532E+00      2.7056E-03      7.4320E+01      1.1835E+02      1.0000E+00
      8.7584E-03      1.2028E+00      1.0519E+00      1.3727E+00      6.6136E-03      7.2538E+01      1.0110E+02      1.0000E+00
      6.6362E-03      1.4126E+00      1.1713E+00      1.6124E+00      5.0610E-03      6.3153E+01      1.1649E+02      1.0000E+00
      6.1538E-03      1.2113E+00      1.1266E+00      1.3426E+00      4.9738E-03      6.7808E+01      1.1617E+02      1.0000E+00
